Brand,Store Name,Address,City,State,Zipcode,Phone,Latitude,Longitude
McDonald's,McDonald's - Elkhorn,110 Market St,Elkhorn,WI,53121-1167,(262) 723-8660,42.69215,-88.542233
McDonald's,McDonald's - Canonsburg,100 Bobby Vinton Blvd,Canonsburg,PA,15317,(724) 746-2716,40.263549,-80.172296
McDonald's,McDonald's - Bryan,451 North Harvey Mitchell Pkwy,Bryan,TX,77802,(979) 823-2150,30.629831,-96.377687
McDonald's,McDonald's - Eufaula,1250 S Eufaula St,Eufaula,AL,36027,(334) 687-6686,31.87712,-85.151222
McDonald's,McDonald's - Norman,351 E Robinson,Norman,OK,73069,(405) 329-8221,35.233264,-97.441557
McDonald's,McDonald's - Hillsboro,2090 Se Cypress St,Hillsboro,OR,97123-7246,(503) 648-3622,45.506948,-122.960454
McDonald's,McDonald's - Red Bay,606 4th Ave Se,Red Bay,AL,35582,(256) 356-2911,34.437854,-88.136499
McDonald's,McDonald's - Northridge,19315 Parthenia Street,Northridge,CA,91324-3514,(818) 885-0404,34.228779,-118.554504
McDonald's,McDonald's - Lindenwold,517 White Horse Pike,Lindenwold,NJ,8021,(856) 435-0489,39.814419,-74.98836
McDonald's,McDonald's - El Paso,430 N Yarbrough,El Paso,TX,79907,(915) 590-8704,31.729004,-106.346571
McDonald's,McDonald's - Morrison,606 E Lincoln Way,Morrison,IL,61270,(815) 772-2210,41.807599,-89.9562
McDonald's,McDonald's - Pembroke Pines,1490 N University Dr,Pembroke Pines,FL,33024,(954) 432-5150,26.021688,-80.249064
McDonald's,McDonald's - Decatur,4075 Memorial Dr,Decatur,GA,30032,(404) 296-4446,33.767277,-84.251961
McDonald's,McDonald's - Seminole,8901 Park Blvd,Seminole,FL,33777-4301,(727) 398-1022,27.839893,-82.762827
McDonald's,McDonald's - Dillsburg,898 N Us Hwy 15,Dillsburg,PA,17019,(717) 432-9500,40.131475,-77.018457
McDonald's,McDonald's - Bakersfield,1000 Real Rd,Bakersfield,CA,93309-1006,(661) 324-0557,35.367118,-119.042917
McDonald's,McDonald's - El Paso,7392 Alameda Avenue,El Paso,TX,79915,(915) 775-3528,31.741726,-106.378098
McDonald's,McDonald's - Bellevue,3609 Summit Plaza Dr,Bellevue,NE,68123-1090,(402) 292-7704,41.14007,-95.967783
McDonald's,McDonald's - Baltimore,1600 Argonne Dr,Baltimore,MD,21218,(410) 889-5440,39.340528,-76.590571
McDonald's,McDonald's - Lake Mills,111 E Tyranena Pk Rd,Lake Mills,WI,53551-0048,(920) 648-3464,43.090212,-88.908613
McDonald's,McDonald's - Lumberton,2900 W 5th St,Lumberton,NC,28358,(910) 738-3962,34.623038,-79.048477
McDonald's,McDonald's - Bay City,510 North Tuscola Road,Bay City,MI,48708,(989) 892-2040,43.580482,-83.856456
McDonald's,McDonald's - Saddle Brook,Rt 46 Saddle Brk Mall,Saddle Brook,NJ,7663,(201) 845-8014,40.890358,-74.094254
McDonald's,McDonald's - Loxahatchee,15880 Orange Blvd,Loxahatchee,FL,33470,(561) 791-8591,26.779411,-80.292719
McDonald's,McDonald's - Milesburg,802 N Eagle Valley Rd,Milesburg,PA,16853,(814) 353-9288,40.957659,-77.766788
McDonald's,McDonald's - North Augusta,991 Edgefield Road,North Augusta,SC,29860,(803) 426-1059,33.566881,-81.936836
McDonald's,McDonald's - Myrtle Beach,104 Towne Centre Parkway,Myrtle Beach,SC,29579,(843) 903-3410,33.760353,-78.858397
McDonald's,McDonald's - Adrian,1080 East Us Highway 223,Adrian,MI,49221,(517) 265-1520,41.87544,-84.041936
McDonald's,McDonald's - New Castle,700 N Dupont Highway,New Castle,DE,19720,(302) 328-8804,39.685573,-75.584892
McDonald's,McDonald's - Port Richey,11929 Us Hwy 19,Port Richey,FL,34668,(727) 863-8533,28.330926,-82.699863
McDonald's,McDonald's - Modesto,409 Paradise Road,Modesto,CA,95351,(209) 522-0032,37.627048,-121.013372
McDonald's,McDonald's - Knoxville,1720 W Cumberland Ave,Knoxville,TN,37912,(865) 637-4148,35.955964,-83.933319
McDonald's,McDonald's - San Jose,1702 Oakland Rd,San Jose,CA,95131,(408) 573-8710,37.383211,-121.895673
McDonald's,McDonald's - Tucson,292 W Mcgee,Tucson,AZ,85704-6434,(520) 742-3600,32.352264,-110.973939
McDonald's,McDonald's - Redding,1365 Churn Creek Road,Redding,CA,96003,(530) 222-0251,40.587437,-122.350424
McDonald's,McDonald's - Alabaster,205 S Colonial Dr,Alabaster,AL,35007-4691,(205) 621-2807,33.225576,-86.802661
McDonald's,McDonald's - Crystal River,625 Ne Us Highway 19,Crystal River,FL,34429,(352) 564-0533,28.899521,-82.587662
McDonald's,McDonald's - Springfield,1717 W Battlefield,Springfield,MO,65807,(417) 886-1717,37.160615,-93.315511
McDonald's,McDonald's - Friendswood,302 S Friendswood Dr,Friendswood,TX,77546-3904,(281) 996-8284,29.530573,-95.203046
McDonald's,McDonald's - Clarksville,1644 Fort Campbell Blvd,Clarksville,TN,37040,(931) 645-6662,36.576725,-87.408928
McDonald's,McDonald's - Fall River,1690 President Ave,Fall River,MA,2720,(508) 676-9400,41.712123,-71.126628
McDonald's,McDonald's - Scottsdale,9140 E Talking Stick Way,Scottsdale,AZ,85250,(480) 443-0080,33.539235,-111.885344
McDonald's,McDonald's - Forest Lake,1244 W Broadway Po Box 87,Forest Lake,MN,55025-1417,(651) 464-5440,45.278702,-93.001078
McDonald's,McDonald's - Aransas Pass,2475 W Wheeler,Aransas Pass,TX,78336,(361) 758-9060,27.923564,-97.175531
McDonald's,McDonald's - Surprise,15525 W Greenway Rd,Surprise,AZ,85379,(623) 214-5599,33.62367,-112.394432
McDonald's,McDonald's - Metairie,6401 Airline Hwy,Metairie,LA,70003,(504) 733-2197,29.977816,-90.203019
McDonald's,McDonald's - Depew,6360 Transit St,Depew,NY,14043,(716) 226-3053,42.930126,-78.697692
McDonald's,McDonald's - Sacramento,2335 Florin Rd,Sacramento,CA,95822,(916) 394-1618,38.4961,-121.484453
McDonald's,McDonald's - Carrollton,1303 S Maple,Carrollton,GA,30117,(770) 834-4109,33.572155,-85.093285
McDonald's,McDonald's - Vidor,765 N Main,Vidor,TX,77662-4535,(409) 769-7027,30.132284,-94.016317
McDonald's,McDonald's - Kannapolis,350 S Cannon Blvd,Kannapolis,NC,28081,(704) 754-8097,35.490519,-80.611624
McDonald's,McDonald's - Sutherlin,1379 W Central,Sutherlin,OR,97479,(541) 459-0931,43.386798,-123.335088
McDonald's,McDonald's - Arcata,4901 Valley West Blvd,Arcata,CA,95521-4638,(707) 822-0888,40.902796,-124.083884
McDonald's,McDonald's - Falmouth,44 Stan Stead Rd,Falmouth,VA,22403,(540) 373-0900,38.342899,-77.493193
McDonald's,McDonald's - Middleton,255 S Main St,Middleton,MA,01949-2444,(978) 774-4538,42.575791,-70.996709
McDonald's,McDonald's - Fort Worth,1420 Eastchase Pky,Fort Worth,TX,76112,(817) 801-3062,32.758281,-97.167873
McDonald's,McDonald's - Savannah,475 Johnny Mercer Blvd,Savannah,GA,31410,(912) 897-4220,32.015985,-80.978343
McDonald's,McDonald's - Albuquerque,2200 Central Ave Se,Albuquerque,NM,87106,(505) 265-2750,35.080678,-106.621846
McDonald's,McDonald's - Hampton,411 Central Avenue E,Hampton,IA,50441,(641) 456-4122,42.741601,-93.201873
McDonald's,McDonald's - Fullerton,1891 W Malvern Ave,Fullerton,CA,92833,(714) 680-6830,33.877457,-117.961958
McDonald's,McDonald's - Big Bear Lake,41412 Big Bear Blvd,Big Bear Lake,CA,92314,(909) 693-5233,34.243885,-116.898605
McDonald's,McDonald's - Tupelo,2465 W Main Street,Tupelo,MS,38803,(662) 841-6800,34.25513,-88.745742
McDonald's,McDonald's - Charlotte,9414 Northlake West Dr,Charlotte,NC,28216,(704) 392-6997,35.346935,-80.86129
McDonald's,McDonald's - Abingdon,24482 Lee Highway,Abingdon,VA,24211,(276) 676-0242,36.712414,-81.930315
McDonald's,McDonald's - Houston,10966 Bammel North Houston Rd,Houston,TX,77086,(281) 895-0965,29.936678,-95.497452
McDonald's,McDonald's - Kernersville,840 S Main St,Kernersville,NC,27284,(336) 996-4611,36.111316,-80.089773
McDonald's,McDonald's - Akron,1810 Merriman Rd,Akron,OH,44313-5284,(330) 836-6021,41.134821,-81.554446
McDonald's,McDonald's - West Ossipee,Rte 16 & Rte 25,West Ossipee,NH,3890,(603) 539-3534,43.820294,-71.201452
McDonald's,McDonald's - Andover,13731 Round Lake Blvd,Andover,MN,55304,(763) 323-4727,45.219998,-93.356841
McDonald's,McDonald's - Hazlehurst,28069 Highway 28,Hazlehurst,MS,39083-2104,(601) 894-1050,31.875467,-90.403058
McDonald's,McDonald's - Chicago,3855 W Lawrence Ave,Chicago,IL,60625-6228,(773) 866-0523,41.968026,-87.724866
McDonald's,McDonald's - Martins Ferry,300 Hanover St,Martins Ferry,OH,43935,(740) 635-1866,40.096201,-80.722706
McDonald's,McDonald's - Oklahoma City,9000 Se 29th St,Oklahoma City,OK,73130-7104,(405) 736-6983,35.434764,-97.370246
McDonald's,McDonald's - North Canton,3439 Whipple Avenue Nw,North Canton,OH,44718,(330) 493-0824,40.8373,-81.424432
McDonald's,McDonald's - Portageville,200 Hwy 162 E,Portageville,MO,63873,(573) 379-3771,36.423862,-89.689605
McDonald's,McDonald's - Dallas,632 S Rl Thornton Fwy,Dallas,TX,75203,(214) 946-1413,32.744502,-96.812283
McDonald's,McDonald's - Chicago,4946 N Milwaukee Avenue,Chicago,IL,60630-2115,(773) 777-2327,41.970648,-87.763651
McDonald's,McDonald's - Houston,7410 Cullen Boulevard,Houston,TX,77021,(713) 738-4380,29.679833,-95.3565
McDonald's,McDonald's - Mannington,1511 E Main St,Mannington,WV,26582,(304) 986-1338,39.519298,-80.320844
McDonald's,McDonald's - Bedford Heights,25640 Miles Rd,Bedford Heights,OH,44128,(216) 292-1416,41.423869,-81.497566
McDonald's,McDonald's - Angels Camp,33 North Main Street,Angels Camp,CA,95222,(209) 736-9289,38.082862,-120.559973
McDonald's,McDonald's - Golden,17500 S Golden Rd,Golden,CO,80401-2694,(303) 277-0020,39.739444,-105.197302
McDonald's,McDonald's - Rice,2378 Pine Rd Nw,Rice,MN,56367-9740,(320) 393-4600,45.756685,-94.213163
McDonald's,McDonald's - Commerce,2102 Live Oak Street,Commerce,TX,75428-2438,(903) 886-7771,33.247635,-95.910505
McDonald's,McDonald's - Aloha,19525 Sw Tualatin Valley Hwy,Aloha,OR,97006-2340,(503) 649-7092,45.495417,-122.878416
McDonald's,McDonald's - Fairfax,4040 Germantown Rd,Fairfax,VA,22030,(703) 352-5264,38.854159,-77.333126
McDonald's,McDonald's - San Antonio,6967 San Pedro Ave,San Antonio,TX,78216-6206,(210) 342-6811,29.507011,-98.499871
McDonald's,McDonald's - Wayne,35111 Michigan Ave W,Wayne,MI,48184,(734) 728-0567,42.282002,-83.384442
McDonald's,McDonald's - Oxnard,1741 Pacific Ave,Oxnard,CA,93033,(805) 486-5553,34.180546,-119.165123
McDonald's,McDonald's - Clifton Park,829 Ny Rt 146,Clifton Park,NY,12065,(518) 371-2913,42.864149,-73.783959
McDonald's,McDonald's - Livingston,820 W Main St,Livingston,TN,38570-1722,(931) 823-7999,36.379146,-85.333717
McDonald's,McDonald's - Henderson,2999 Grandpoint Hwy,Henderson,LA,70517,(337) 332-0026,30.313165,-91.831988
McDonald's,McDonald's - Burnsville,2901 W Hwy 13,Burnsville,MN,55337-1707,(952) 890-4994,44.774736,-93.317054
McDonald's,McDonald's - Sardis,605 E Lee Street,Sardis,MS,38666,(662) 487-0101,34.436717,-89.896382
McDonald's,McDonald's - Juneau,2285 Trout St,Juneau,AK,99801-8036,(907) 789-4653,58.364486,-134.576119
McDonald's,McDonald's - Westboro,299 Turnpike Rd,Westboro,MA,1581,(508) 616-0209,42.283272,-71.654938
McDonald's,McDonald's - North Port,14805 Tamiami Trl,North Port,FL,34287,(941) 200-2540,27.039106,-82.220749
McDonald's,McDonald's - Arkadelphia,3114 Pine St,Arkadelphia,AR,71923,(870) 246-2443,34.118508,-93.095407
McDonald's,McDonald's - Ruther Glen,I 95 & Hwy 207,Ruther Glen,VA,22546,(804) 448-4702,37.939166,-77.463991
McDonald's,McDonald's - Point Pleasant,Ocean Ave & Route 35,Point Pleasant,NJ,8742,(732) 899-2706,40.079874,-74.047909
McDonald's,McDonald's - Bishop,562 N Main St,Bishop,CA,93514-2745,(760) 872-1211,37.365234,-118.39502
McDonald's,McDonald's - Clarksville,200 Virginia Ave,Clarksville,VA,23927,(434) 374-3926,36.626427,-78.554541
McDonald's,McDonald's - Jacksonville,1001 N University Blvd,Jacksonville,FL,32211,(904) 744-4527,30.329419,-81.603126
McDonald's,McDonald's - Alexandria,3646 Kings St,Alexandria,VA,22302,(703) 379-0441,38.829041,-77.091126
McDonald's,McDonald's - Exeter,1109 W Visalia Rd,Exeter,CA,93221-2204,(559) 592-5810,36.29771,-119.156275
McDonald's,McDonald's - Huntingdon,153 Veterans Drive North,Huntingdon,TN,38344-6204,(731) 535-3460,35.996094,-88.439387
McDonald's,McDonald's - Wittenberg,Hwy 29/45,Wittenberg,WI,54499,(715) 253-2233,44.832371,-89.169534
McDonald's,McDonald's - Houston,4650 Hwy 6,Houston,TX,77084-2822,(281) 463-4022,29.842542,-95.645192
McDonald's,McDonald's - Salem,1 Traders Way,Salem,MA,1970,(978) 744-9631,42.502739,-70.923416
McDonald's,McDonald's - Evansville,9 John Lindemann Dr,Evansville,WI,53536,(608) 882-4032,42.779156,-89.271485
McDonald's,McDonald's - Peekskill,20 Welcher Ave,Peekskill,NY,10566,(914) 734-1449,41.270588,-73.936668
McDonald's,McDonald's - Maple Grove,9530 Black Oaks Ave,Maple Grove,MN,55311,(763) 420-5911,45.127623,-93.48906
McDonald's,McDonald's - Quincy,24 F St Sw,Quincy,WA,98848,(509) 787-4033,47.233105,-119.854291
McDonald's,McDonald's - Titusville,3290 Garden St,Titusville,FL,32796,(321) 264-0039,28.619143,-80.842644
McDonald's,McDonald's - Mobile,2692 Government St,Mobile,AL,36606,(251) 471-5014,30.666182,-88.106416
McDonald's,McDonald's - Grimes,101 Gateway Dr,Grimes,IA,50111,(515) 986-9182,41.687987,-93.779302
McDonald's,McDonald's - Grafton,2570 Washington St,Grafton,WI,53024,(262) 377-2753,43.320717,-87.922466
McDonald's,McDonald's - Truckee,11420 Deerfield Dr,Truckee,CA,96161-0501,(530) 587-3880,39.320788,-120.20867
McDonald's,McDonald's - Barbourville,Us 25 E Parkway Hc 84 Box 505,Barbourville,KY,40906,(606) 546-2036,36.857727,-83.870406
McDonald's,McDonald's - Columbus,3315 Macon Rd,Columbus,GA,31906,(706) 561-8375,32.482322,-84.941197
McDonald's,McDonald's - Federal Way,27515 Pacific Hwy S,Federal Way,WA,98003,(253) 529-3982,47.354876,-122.311648
McDonald's,McDonald's - New Prague,100 Tenth Ave Se,New Prague,MN,56071,(952) 758-5995,44.543066,-93.562282
McDonald's,McDonald's - Brooklyn,289 9th St,Brooklyn,NY,11215,(718) 832-8600,40.669625,-73.986854
McDonald's,McDonald's - Hanover Pk,1050 E Lake St,Hanover Pk,IL,60133-5408,(630) 307-8700,41.976123,-88.129546
McDonald's,McDonald's - Globe,1608 E Ash,Globe,AZ,85501-1430,(928) 425-6040,33.39323,-110.767656
McDonald's,McDonald's - Aurora,18181 E Hampden Ave,Aurora,CO,80013,(303) 680-4197,39.653572,-104.776767
McDonald's,McDonald's - Pendleton,487 Pendleton Rd,Pendleton,KY,40055,(502) 743-9911,38.45751,-85.299392
McDonald's,McDonald's - Plymouth,2010 N Michigan St,Plymouth,IN,46563-1048,(574) 936-9522,41.358186,-86.310883
McDonald's,McDonald's - Ocean,2000 Rt 35,Ocean,NJ,7712,(732) 695-3185,40.263634,-74.042427
McDonald's,McDonald's - Jasper,83 Carl Cannon Blvd,Jasper,AL,35501,(205) 221-4120,33.79094,-87.242337
McDonald's,McDonald's - Edmore,807 Main St,Edmore,MI,48829,(989) 427-8000,43.408468,-85.034688
McDonald's,McDonald's - Buffalo,453 Williams St,Buffalo,NY,14204,(716) 847-2619,42.884762,-78.854327
McDonald's,McDonald's - Colorado Spring,2705 Janitell Rd,Colorado Spring,CO,80906,(719) 538-0075,38.795204,-104.789251
McDonald's,McDonald's - Iowa City,804 S Riverside Dr,Iowa City,IA,52240,(319) 338-1846,41.650111,-91.539565
McDonald's,McDonald's - Alliance,1449 W 3rd Ave,Alliance,NE,69301-3127,(308) 762-8762,42.096339,-102.893246
McDonald's,McDonald's - Chowchilla,250 E Robertson Blvd,Chowchilla,CA,93610-9304,(559) 665-7305,37.125977,-120.255101
McDonald's,McDonald's - Hubbard,2400 N Main,Hubbard,OH,44425-3242,(330) 534-9176,41.178271,-80.569229
McDonald's,McDonald's - Mundelein,665 S Rt 83,Mundelein,IL,60060,(847) 949-7007,42.255606,-88.021926
McDonald's,McDonald's - Huntington Park,2931 E Florence,Huntington Park,CA,90255,(323) 585-7873,33.973601,-118.216632
McDonald's,McDonald's - Hardin,1225 N Crawford,Hardin,MT,59034,(406) 665-2263,45.741991,-107.611652
McDonald's,McDonald's - Webster Groves,4 S Old Orchard Rd,Webster Groves,MO,63119-3203,(314) 962-7329,38.591175,-90.338371
McDonald's,McDonald's - Jamaica,181-25 Hillside Avenue,Jamaica,NY,11432,(718) 523-0109,40.713558,-73.781204
McDonald's,McDonald's - Plainfield,796 Norwich Road,Plainfield,CT,6374,(860) 564-7567,41.666989,-71.915667
McDonald's,McDonald's - Ocala,4880 E Silver Springs Blvd,Ocala,FL,34470,(352) 236-6669,29.209029,-82.063855
McDonald's,McDonald's - Portland,1300 Wildcat Dr,Portland,TX,78384,(361) 643-8115,27.882701,-97.318599
McDonald's,McDonald's - Oak Lawn,9128 South Cicero Avenue,Oak Lawn,IL,60453,(708) 425-6116,41.726831,-87.741474
McDonald's,McDonald's - Chula Vista,1288 Broadway,Chula Vista,CA,91911-2911,(619) 585-7341,32.603696,-117.079258
McDonald's,McDonald's - Coal City,2 South Broadway,Coal City,IL,60416,(815) 634-4412,41.28743,-88.285855
McDonald's,McDonald's - Trinity,10727 Sr 54,Trinity,FL,34655,(727) 376-8041,28.194388,-82.636816
McDonald's,McDonald's - Blountstown,20495 W Central Ave,Blountstown,FL,32424-2147,(850) 674-2977,30.442939,-85.048142
McDonald's,McDonald's - Fox Lake,40 S Rt 12,Fox Lake,IL,60020-1745,(847) 587-1020,42.394061,-88.184402
McDonald's,McDonald's - Brooklyn,3143 Atlantic Ave,Brooklyn,NY,11208-1937,(718) 964-9600,40.679871,-73.879116
McDonald's,McDonald's - Marlton,760 W Route 70,Marlton,NJ,8053,(856) 983-2550,39.895096,-74.940164
McDonald's,McDonald's - Delano,1490 Babcock Blvd,Delano,MN,55328,(763) 972-5912,45.036358,-93.767379
McDonald's,McDonald's - Saraland,1024 Hwy 43 S,Saraland,AL,36571-3611,(251) 675-2304,30.797236,-88.071457
McDonald's,McDonald's - Peoria Heights,3717 N Prospect,Peoria Heights,IL,61614-7742,(309) 686-1337,40.732743,-89.574598
McDonald's,McDonald's - Booneville,110 East Main Street,Booneville,AR,72927-3735,(479) 675-9265,35.139677,-93.919926
McDonald's,McDonald's - Bradenton,5299 33rd St E,Bradenton,FL,34203-4330,(941) 755-5886,27.447679,-82.521215
McDonald's,McDonald's - Las Vegas,7171 W Ann Rd,Las Vegas,NV,89130,(702) 396-3311,36.262598,-115.249932
McDonald's,McDonald's - Chester,12 Chester Plaza,Chester,MD,21619,(410) 643-6121,38.976655,-76.289274
McDonald's,McDonald's - Meridian,1710 E Fairview Ave,Meridian,ID,83642,(208) 887-1565,43.619827,-116.372984
McDonald's,McDonald's - Spartanburg,1598 John B White Sr Blvd,Spartanburg,SC,29301,(864) 576-0320,34.923908,-81.976805
McDonald's,McDonald's - Williamsburg,1901 Pocohantas Trl,Williamsburg,VA,23185,(757) 229-5030,37.247721,-76.658369
McDonald's,McDonald's - Elizabeth City,105 Tanglewood Drive,Elizabeth City,NC,27909,(252) 335-0435,36.293832,-76.296817
McDonald's,McDonald's - Wytheville,1195 N 4th St,Wytheville,VA,24382,(276) 228-5714,36.957208,-81.095289
McDonald's,McDonald's - Rome,1504 Turner Mccall Blvd,Rome,GA,30161,(706) 235-6445,34.246075,-85.161697
McDonald's,McDonald's - Chicago,4338 W North Ave,Chicago,IL,60639-4855,(773) 384-8165,41.9101,-87.735544
McDonald's,McDonald's - Franklin,Rt 23,Franklin,NJ,7416,(973) 827-2557,41.116673,-74.580307
McDonald's,McDonald's - The Woodlands,6730 Woodlands Pky,The Woodlands,TX,77355,(281) 363-1660,30.181601,-95.537151
McDonald's,McDonald's - Henderson,2053 Hwy 41 N,Henderson,KY,42420,(270) 827-1222,37.866313,-87.573385
McDonald's,McDonald's - Milan,6076 S 1st St,Milan,TN,38358-3131,(731) 686-3388,35.905789,-88.751779
McDonald's,McDonald's - Fort Lauderdale,1352 E Commercial,Fort Lauderdale,FL,33334,(954) 771-7171,26.188694,-80.128907
McDonald's,McDonald's - Quinton,2138 Pocahontas Trail,Quinton,VA,23141,(804) 932-4183,37.511688,-77.192923
McDonald's,McDonald's - Berlin,230 White Horse Pike,Berlin,NJ,8009,(856) 767-0311,39.789411,-74.927152
McDonald's,McDonald's - San Francisco,345 Bayshore Blvd,San Francisco,CA,94124-1506,(415) 821-2565,37.742161,-122.405205
McDonald's,McDonald's - Davidson,12051 Renaissance Drive,Davidson,NC,28036,(704) 439-0167,35.441695,-80.765012
McDonald's,McDonald's - San Francisco,1201 Ocean Ave,San Francisco,CA,94112-1830,(415) 452-8819,37.723492,-122.45546
McDonald's,McDonald's - Buffalo,1028 Mc Kinley Pky,Buffalo,NY,14220,(716) 821-1211,42.857957,-78.825013
McDonald's,McDonald's - Shreveport,1601 N Market Street,Shreveport,LA,71107,(318) 222-6151,32.53692,-93.771254
McDonald's,McDonald's - Clute,1028 Dixie Dr,Clute,TX,77531,(979) 297-3824,29.011878,-95.420627
McDonald's,McDonald's - Boynton Beach,1610 S Congress Ave,Boynton Beach,FL,33436,(561) 352-0466,26.512882,-80.089558
McDonald's,McDonald's - Bronx,1600 Bruckner Blvd,Bronx,NY,10473,(718) 617-0869,40.82338,-73.874687
McDonald's,McDonald's - New York,262 Canal St,New York,NY,10013,(212) 941-5823,40.718587,-74.001052
McDonald's,McDonald's - Naperville,1376 N Route 59,Naperville,IL,60563,(630) 548-1725,41.790738,-88.204931
McDonald's,McDonald's - Orlando,2944 S Kirkman Rd,Orlando,FL,32811,(407) 296-6265,28.511426,-81.459638
McDonald's,McDonald's - Pace,3540 Hwy 90,Pace,FL,32571,(850) 994-2348,30.591096,-87.175938
McDonald's,McDonald's - Baltimore,5100 York Rd,Baltimore,MD,21212,(410) 323-6010,39.350388,-76.61021
McDonald's,McDonald's - New Carlisle,2133 Dayton Lakeview Rd,New Carlisle,OH,45344,(937) 849-9709,39.889544,-84.048144
McDonald's,McDonald's - Memphis,1666 Winchester,Memphis,TN,38116-3518,(901) 345-0053,35.054124,-90.00856
McDonald's,McDonald's - Sacramento,6370 Mack Rd,Sacramento,CA,95823,(916) 423-1140,38.473783,-121.428538
